x_label,y_label,linqmap_type_label,linqmap_subtype_label
180033.9400000004,664021.8200000003,JAM,JAM_STAND_STILL_TRAFFIC
178684.9400000004,663330.4100000001,JAM,JAM_STAND_STILL_TRAFFIC
180244.75,664183.7100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
178164.71999999974,663216.8200000003,JAM,JAM_HEAVY_TRAFFIC
180468.24000000025,661860.9900000002,ROAD_CLOSED,ROAD_CLOSED_EVENT
180989.75999999975,665031.3200000003,JAM,JAM_STAND_STILL_TRAFFIC
183190.04000000004,669428.8699999992,JAM,JAM_HEAVY_TRAFFIC
178678.98000000045,665826.8399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
178383.16000000015,661955.9299999997,JAM,JAM_HEAVY_TRAFFIC
181202.3099999996,666594.9900000002,JAM,JAM_MODERATE_TRAFFIC
177437.83000000007,662499.7699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
179120.15000000037,663990.1199999992,JAM,JAM_STAND_STILL_TRAFFIC
180644.6200000001,664847.2200000007,JAM,JAM_MODERATE_TRAFFIC
180829.16999999995,664638.0399999991,JAM,JAM_NO_SUBTYPE
179360.78000000026,663327.7400000002,JAM,JAM_STAND_STILL_TRAFFIC
179694.4400000004,665825.2200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
178882.66000000015,664842.9000000004,JAM,JAM_HEAVY_TRAFFIC
177356.33999999985,661702.3200000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
177363.59999999963,661768.3800000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
179177.2000000002,662945.9700000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
182553.3200000003,669567.7799999993,JAM,JAM_MODERATE_TRAFFIC
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
181694.04000000004,667738.4299999997,JAM,JAM_STAND_STILL_TRAFFIC
183835.75,670426.3399999999,JAM,JAM_STAND_STILL_TRAFFIC
177395.46999999974,662145.5199999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178747.04000000004,666085.1899999995,ROAD_CLOSED,ROAD_CLOSED_EVENT
181188.48000000045,663116.5700000003,JAM,JAM_HEAVY_TRAFFIC
179424.9500000002,663485.3000000007,JAM,JAM_STAND_STILL_TRAFFIC
179936.66000000015,663385.0,JAM,JAM_HEAVY_TRAFFIC
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178618.1799999997,665686.4600000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
180010.95999999996,666451.1199999992,JAM,JAM_HEAVY_TRAFFIC
181110.7999999998,666384.0800000001,JAM,JAM_STAND_STILL_TRAFFIC
177366.4400000004,661908.0899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
180244.75,664183.7100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
178456.8099999996,664204.9900000002,JAM,JAM_HEAVY_TRAFFIC
182736.4699999997,668436.4299999997,JAM,JAM_HEAVY_TRAFFIC
179637.86000000034,666301.2699999996,JAM,JAM_HEAVY_TRAFFIC
179107.7000000002,663112.9000000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178678.98000000045,665826.8399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
177325.86000000034,662827.6600000001,JAM,JAM_STAND_STILL_TRAFFIC
179116.7000000002,665979.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
179727.66999999993,661468.3499999996,JAM,JAM_STAND_STILL_TRAFFIC
181471.23000000045,664915.2799999993,JAM,JAM_STAND_STILL_TRAFFIC
181537.86000000036,663740.9000000004,JAM,JAM_STAND_STILL_TRAFFIC
178839.90000000037,666928.5,JAM,JAM_HEAVY_TRAFFIC
179084.16000000015,663131.1799999997,ROAD_CLOSED,ROAD_CLOSED_EVENT
177426.34999999963,662419.4100000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
181068.76999999955,663900.8100000005,JAM,JAM_STAND_STILL_TRAFFIC
183749.28000000023,669072.3399999999,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED
179177.2000000002,662945.9700000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
181048.23000000045,672168.4700000007,JAM,JAM_HEAVY_TRAFFIC
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
180103.25,667001.3499999996,JAM,JAM_HEAVY_TRAFFIC
179794.0700000003,661904.5700000003,JAM,JAM_STAND_STILL_TRAFFIC
178733.74000000022,662995.6600000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
177403.1200000001,662212.1300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
177408.16000000015,662268.3399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
177405.6900000004,662240.8399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
180108.0599999996,664045.9399999995,JAM,JAM_STAND_STILL_TRAFFIC
180386.16000000012,662965.6799999997,JAM,JAM_STAND_STILL_TRAFFIC
183692.26999999955,669499.8200000003,JAM,JAM_STAND_STILL_TRAFFIC
178662.78000000026,665341.9700000007,JAM,JAM_HEAVY_TRAFFIC
177347.7999999998,661625.0600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
181430.7199999997,665016.5700000003,JAM,JAM_HEAVY_TRAFFIC
181227.29000000004,664246.4199999999,JAM,JAM_STAND_STILL_TRAFFIC
180919.83000000007,665488.8000000007,JAM,JAM_STAND_STILL_TRAFFIC
177412.58000000007,662309.3499999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
179115.53000000026,665875.9800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
177381.6299999999,661904.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
177467.6299999999,662833.2200000007,JAM,JAM_HEAVY_TRAFFIC
180203.3899999997,664526.0800000001,JAM,JAM_STAND_STILL_TRAFFIC
178578.91999999993,665596.5600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
178018.2000000002,664386.6300000008,JAM,JAM_HEAVY_TRAFFIC
177424.86000000034,662262.4000000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
179084.16000000015,663131.1799999997,ROAD_CLOSED,ROAD_CLOSED_EVENT
179045.6900000004,665999.7799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
177434.91000000015,662363.7100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
177413.54000000004,662175.6099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
180749.91999999995,661572.5,ROAD_CLOSED,ROAD_CLOSED_EVENT
181304.58000000007,662873.6099999994,JAM,JAM_MODERATE_TRAFFIC
179349.01999999955,663338.8800000008,JAM,JAM_HEAVY_TRAFFIC
179656.28000000026,666496.5999999996,JAM,JAM_STAND_STILL_TRAFFIC
180759.6799999997,661531.8699999992,ROAD_CLOSED,ROAD_CLOSED_EVENT
178818.86000000034,666859.6099999994,JAM,JAM_STAND_STILL_TRAFFIC
179884.34999999963,664089.9199999999,JAM,JAM_STAND_STILL_TRAFFIC
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
179182.24000000022,665961.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
179055.76999999955,663114.8699999992,ROAD_CLOSED,ROAD_CLOSED_EVENT
179193.58000000007,662978.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
180237.2000000002,664525.7300000004,JAM,JAM_HEAVY_TRAFFIC
177403.1200000001,662212.1300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
180789.41999999995,661429.6300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
177995.75,664322.5099999998,JAM,JAM_STAND_STILL_TRAFFIC
184282.58999999985,669555.9199999999,JAM,JAM_STAND_STILL_TRAFFIC
181048.50999999975,672168.1300000008,JAM,JAM_HEAVY_TRAFFIC
178578.91999999993,665596.5600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
180636.83000000007,664833.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
179225.83999999985,663041.8200000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
178406.49000000022,665258.6600000001,JAM,JAM_STAND_STILL_TRAFFIC
177366.4400000004,661908.0899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
177413.54000000004,662175.6099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
180749.91999999995,661572.5,ROAD_CLOSED,ROAD_CLOSED_EVENT
177363.59999999963,661768.3800000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
179748.33000000007,666135.5099999998,ROAD_CLOSED,ROAD_CLOSED_EVENT
179075.4500000002,663147.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
177419.7000000002,662364.0999999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
179115.53000000026,665875.9800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
179022.34999999963,665899.0600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
179116.7000000002,665979.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
180789.41999999995,661429.6300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
178367.33000000007,665171.0899999999,JAM,JAM_STAND_STILL_TRAFFIC
178661.00999999978,663015.4499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
180636.83000000007,664833.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
180750.1799999997,669860.8200000003,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT
178909.51999999955,666038.7699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
177366.4400000004,661908.0899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
177413.54000000004,662175.6099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
178698.5599999996,663005.4399999995,ROAD_CLOSED,ROAD_CLOSED_EVENT
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
180468.24000000025,661860.9900000002,ROAD_CLOSED,ROAD_CLOSED_EVENT
179075.4500000002,663147.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
177412.58000000007,662309.3499999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
179193.58000000007,662978.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
178733.74000000022,662995.6600000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
179116.7000000002,665979.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
177408.16000000015,662268.3399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178578.91999999993,665596.5600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
180636.83000000007,664833.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
179225.83999999985,663041.8200000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
179045.6900000004,665999.7799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
179434.73000000045,663473.0600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
177413.54000000004,662175.6099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
178698.5599999996,663005.4399999995,ROAD_CLOSED,ROAD_CLOSED_EVENT
178738.1799999997,661886.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178391.50999999978,660818.9100000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
179177.2000000002,662945.9700000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
177419.7000000002,662364.0999999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
179116.7000000002,665979.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
178371.04000000004,660685.3699999992,ROAD_CLOSED,ROAD_CLOSED_EVENT
180135.2000000002,662368.6999999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
179494.9299999997,663510.6500000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178547.0,665523.4900000002,ROAD_CLOSED,ROAD_CLOSED_EVENT
180344.96,664164.5899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
179341.53000000026,663426.5099999998,ROAD_CLOSED,ROAD_CLOSED_EVENT
179719.23000000045,665936.1300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
178578.91999999993,665596.5600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
178576.95999999996,661132.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178327.86000000034,663276.1999999993,ROAD_CLOSED,ROAD_CLOSED_NO_SUBTYPE
181425.6900000004,668421.3200000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
178909.51999999955,666038.7699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
177366.4400000004,661908.0899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
177334.5,661514.4299999997,ROAD_CLOSED,ROAD_CLOSED_EVENT
180244.75,664183.7100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
179003.8099999996,667267.7699999996,JAM,JAM_HEAVY_TRAFFIC
178738.1799999997,661886.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
180468.24000000025,661860.9900000002,ROAD_CLOSED,ROAD_CLOSED_EVENT
179177.2000000002,662945.9700000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
179177.2000000002,662945.9700000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
177419.7000000002,662364.0999999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
179318.16999999993,663393.6600000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178233.41000000015,664486.7300000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
179414.65000000037,663458.7200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
179100.08999999985,663100.0700000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
178582.48000000045,661212.8599999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
177395.46999999974,662145.5199999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
183021.00999999975,668137.2799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
181415.41999999995,668955.0800000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178627.33999999985,661095.3599999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
183423.9299999997,668158.7100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
179864.61000000034,668797.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
179404.41000000015,663471.5099999998,ROAD_CLOSED,ROAD_CLOSED_EVENT
178576.95999999996,661132.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178327.86000000034,663276.1999999993,ROAD_CLOSED,ROAD_CLOSED_NO_SUBTYPE
181425.6900000004,668421.3200000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
179694.4400000004,665825.2200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
177321.38999999966,661428.4299999997,ROAD_CLOSED,ROAD_CLOSED_EVENT
177434.91000000015,662363.7100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
177413.54000000004,662175.6099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
180183.76999999955,662400.3399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178477.63999999966,663114.5099999998,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION
177395.46999999974,662145.5199999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178626.95999999996,663024.7799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
179075.4500000002,663147.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
179116.38999999966,665972.2300000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
179273.79000000004,663060.5999999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
182782.2999999998,668239.7599999998,ROAD_CLOSED,ROAD_CLOSED_EVENT
181436.3700000001,668475.5,ROAD_CLOSED,ROAD_CLOSED_EVENT
179022.34999999963,665899.0600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT
178733.74000000022,662995.6600000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178582.48000000045,661212.8599999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
183119.1500000004,668130.25,ROAD_CLOSED,ROAD_CLOSED_EVENT
183021.00999999975,668137.2799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
180789.41999999995,661429.6300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
178931.01999999955,663613.25,JAM,JAM_HEAVY_TRAFFIC
180282.23000000045,662389.2100000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
179459.23000000045,663508.2300000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
179733.25,662487.6500000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
180794.6399999997,661410.1999999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
180636.83000000007,664833.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
180851.5499999998,666429.6400000006,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION
180770.2999999998,661493.5800000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
177321.38999999966,661428.4299999997,ROAD_CLOSED,ROAD_CLOSED_EVENT
178259.73000000045,664620.9199999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
177381.58999999985,662031.7899999991,ROAD_CLOSED,ROAD_CLOSED_EVENT
178698.5599999996,663005.4399999995,ROAD_CLOSED,ROAD_CLOSED_EVENT
178580.53000000026,663032.5,ROAD_CLOSED,ROAD_CLOSED_EVENT
180759.6799999997,661531.8699999992,ROAD_CLOSED,ROAD_CLOSED_EVENT
179222.96999999974,663009.2200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
177386.4299999997,662058.9399999995,ROAD_CLOSED,ROAD_CLOSED_EVENT
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
178284.33999999985,664471.3399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
181445.04000000004,668673.0800000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178327.86000000034,663276.1999999993,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION
179193.58000000007,662978.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
179115.53000000026,665875.9800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178547.0,665523.4900000002,ROAD_CLOSED,ROAD_CLOSED_EVENT
177437.83000000007,662499.7699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
180789.41999999995,661429.6300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
179674.59999999963,663477.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178618.1799999997,665686.4600000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
178596.75,663405.3699999992,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION
178073.21999999974,664542.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
178672.3799999999,665806.7899999991,ROAD_CLOSED,ROAD_CLOSED_EVENT
177419.7000000002,662364.0999999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
178212.4500000002,664417.0500000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT
178284.33999999985,664471.3399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178678.98000000045,665826.8399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
179957.88999999966,662405.4100000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178618.1799999997,665686.4600000009,ROAD_CLOSED,ROAD_CLOSED_EVENT
181425.6900000004,668421.3200000003,ROAD_CLOSED,ROAD_CLOSED_EVENT
179414.65000000037,663458.7200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
179222.96999999974,663009.2200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
180770.2999999998,661493.5800000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178582.48000000045,661212.8599999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
177395.46999999974,662145.5199999996,ROAD_CLOSED,ROAD_CLOSED_EVENT
177403.1200000001,662212.1300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT
179116.7000000002,665979.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
180344.96,664164.5899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178259.73000000045,664620.9199999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
181415.41999999995,668955.0800000001,ROAD_CLOSED,ROAD_CLOSED_EVENT
178540.1799999997,663026.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
178698.5599999996,663005.4399999995,ROAD_CLOSED,ROAD_CLOSED_EVENT
180123.75,664122.7300000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
177405.6900000004,662240.8399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
180067.6200000001,662404.2200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT
179766.98000000045,662951.1699999999,ROAD_CLOSED,ROAD_CLOSED_EVENT
178661.00999999978,663015.4499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT
179691.03000000026,662438.3599999994,ROAD_CLOSED,ROAD_CLOSED_EVENT
179733.25,662487.6500000004,ROAD_CLOSED,ROAD_CLOSED_EVENT
178672.3799999999,665806.7899999991,ROAD_CLOSED,ROAD_CLOSED_EVENT
